id_policy,id_client,car_color,sum_assured,car_model,end_date_validity,current_payment,nomthly_payment,actual_date,user_id,user_email,user_age,complete_name,brand_name,country_name,velocity_max_amount,incident_id,policy_id,repair_amount,accident_count,rank,points,classification
00p85inzGe7315922022,00p85inzGeXRXgqDVn7Ftq,verde,731592.00,2022,2024-05-01T00:00:00.000-06:00,true,73159.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00p85inzGe7315922022,414818.00,566,94,0,C
00qGLiQp7R7695632019,00qGLiQp7RxQqf9ZUjlZva,rojo,769563.00,2019,2023-10-01T00:00:00.000-06:00,true,76956.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00qGLiQp7R7695632019,824543.00,588,53,0,C
00qGLiQp7R7695632019,00qGLiQp7RxQqf9ZUjlZva,rojo,769563.00,2019,2023-10-01T00:00:00.000-06:00,true,76956.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00qGLiQp7R7695632019,824543.00,588,53,0,C
00uGHUfjST6582512015,00uGHUfjSTPzVwKADANcAu,amarillo,658251.00,2015,2024-11-01T00:00:00.000-06:00,true,65825.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00uGHUfjST6582512015,683984.00,586,57,0,C
00uGHUfjST6582512015,00uGHUfjSTPzVwKADANcAu,amarillo,658251.00,2015,2024-11-01T00:00:00.000-06:00,true,65825.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00uGHUfjST6582512015,683984.00,586,57,0,C
010Hqqi3o73321162021,010Hqqi3o7db4bk0V8ZhhI,verde,332116.00,2021,2025-06-01T00:00:00.000-06:00,true,33211.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,010Hqqi3o73321162021,553630.00,570,87,0,C
010Hqqi3o73321162021,010Hqqi3o7db4bk0V8ZhhI,verde,332116.00,2021,2025-06-01T00:00:00.000-06:00,true,33211.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,010Hqqi3o73321162021,553630.00,570,87,0,C
010Hqqi3o73333252018,010Hqqi3o7db4bk0V8ZhhI,azul,333325.00,2018,2024-05-01T00:00:00.000-06:00,true,33332.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,010Hqqi3o73333252018,744858.00,,,0,C
010Hqqi3o73333252018,010Hqqi3o7db4bk0V8ZhhI,azul,333325.00,2018,2024-05-01T00:00:00.000-06:00,true,33332.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,010Hqqi3o73333252018,744858.00,,,0,C
013LT4eB404553762017,013LT4eB40EsZS0mnWplcn,blanco,455376.00,2017,2024-01-01T00:00:00.000-06:00,true,45537.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,013LT4eB404553762017,737669.00,566,96,0,C
013LT4eB404553762017,013LT4eB40EsZS0mnWplcn,blanco,455376.00,2017,2024-01-01T00:00:00.000-06:00,true,45537.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,013LT4eB404553762017,737669.00,566,96,0,C
014V6u9Vub4838162018,014V6u9VubefjaPPl1QkTJ,negro,483816.00,2018,2025-01-01T00:00:00.000-06:00,true,48381.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,014V6u9Vub4838162018,457714.00,596,40,0,C
014V6u9Vub4838162018,014V6u9VubefjaPPl1QkTJ,negro,483816.00,2018,2025-01-01T00:00:00.000-06:00,true,48381.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,014V6u9Vub4838162018,457714.00,596,40,0,C
017jnoUIqZ7536262020,017jnoUIqZ5nv7YVkJKvMA,amarillo,753626.00,2020,2024-05-01T00:00:00.000-06:00,true,75362.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,017jnoUIqZ7536262020,603602.00,600,34,0,C
017jnoUIqZ7536262020,017jnoUIqZ5nv7YVkJKvMA,amarillo,753626.00,2020,2024-05-01T00:00:00.000-06:00,true,75362.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,017jnoUIqZ7536262020,603602.00,600,34,0,C
01AZWkLhKB9625902017,01AZWkLhKBf0KaQcLGd3LZ,gris,962590.00,2017,2023-11-01T00:00:00.000-06:00,true,96259.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01AZWkLhKB9625902017,372993.00,,,0,C
01AZWkLhKB9625902017,01AZWkLhKBf0KaQcLGd3LZ,gris,962590.00,2017,2023-11-01T00:00:00.000-06:00,true,96259.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01AZWkLhKB9625902017,372993.00,,,0,C
01IQ4aQgOf7253472019,01IQ4aQgOf0Kkq3a273hmO,naranja,725347.00,2019,2024-12-01T00:00:00.000-06:00,true,72534.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01IQ4aQgOf7253472019,992036.00,,,0,C
01IQ4aQgOf7253472019,01IQ4aQgOf0Kkq3a273hmO,naranja,725347.00,2019,2024-12-01T00:00:00.000-06:00,true,72534.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01IQ4aQgOf7253472019,992036.00,,,0,C
01JYTyMDlP5046272020,01JYTyMDlPDgu5BvPS8oxf,rojo,504627.00,2020,2023-09-01T00:00:00.000-06:00,true,50462.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01JYTyMDlP5046272020,285037.00,,,0,C
01JYTyMDlP5046272020,01JYTyMDlPDgu5BvPS8oxf,rojo,504627.00,2020,2023-09-01T00:00:00.000-06:00,true,50462.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01JYTyMDlP5046272020,285037.00,,,0,C
01MD8Qhsj92842952022,01MD8Qhsj9e6rVKP0OdwzD,gris,284295.00,2022,2025-07-01T00:00:00.000-06:00,true,28429.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01MD8Qhsj92842952022,325400.00,574,79,0,C
01MD8Qhsj92842952022,01MD8Qhsj9e6rVKP0OdwzD,gris,284295.00,2022,2025-07-01T00:00:00.000-06:00,true,28429.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01MD8Qhsj92842952022,325400.00,574,79,0,C
01MnJO1gfq4665832018,01MnJO1gfqVGACFAWMXNPU,rosa,466583.00,2018,2025-12-01T00:00:00.000-06:00,true,46658.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01MnJO1gfq4665832018,791558.00,578,75,0,C
01MnJO1gfq4665832018,01MnJO1gfqVGACFAWMXNPU,rosa,466583.00,2018,2025-12-01T00:00:00.000-06:00,true,46658.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01MnJO1gfq4665832018,791558.00,578,75,0,C
01PIEtuM203911252021,01PIEtuM20Dg4j69RMh25S,naranja,391125.00,2021,2025-08-01T00:00:00.000-06:00,true,39112.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01PIEtuM203911252021,628781.00,614,21,0,C
01PIEtuM203911252021,01PIEtuM20Dg4j69RMh25S,naranja,391125.00,2021,2025-08-01T00:00:00.000-06:00,true,39112.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01PIEtuM203911252021,628781.00,614,21,0,C
01fVbxyW9y5250552016,01fVbxyW9y2oKdXvg56uE5,gris,525055.00,2016,2024-07-01T00:00:00.000-06:00,true,52505.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fVbxyW9y5250552016,934502.00,562,99,0,C
01fVbxyW9y5250552016,01fVbxyW9y2oKdXvg56uE5,gris,525055.00,2016,2024-07-01T00:00:00.000-06:00,true,52505.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fVbxyW9y5250552016,934502.00,562,99,0,C
01fpwxBrYV5802792018,01fpwxBrYVZ3WXLHlbkPwm,cafe,580279.00,2018,2025-10-01T00:00:00.000-06:00,true,58027.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fpwxBrYV5802792018,690079.00,584,65,0,C
01fpwxBrYV5802792018,01fpwxBrYVZ3WXLHlbkPwm,cafe,580279.00,2018,2025-10-01T00:00:00.000-06:00,true,58027.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fpwxBrYV5802792018,690079.00,584,65,0,C
01kX4v8oz04862122016,01kX4v8oz0kVzyz1CPtFHF,amarillo,486212.00,2016,2023-09-01T00:00:00.000-06:00,true,48621.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01kX4v8oz04862122016,939922.00,570,89,0,C
01kX4v8oz04862122016,01kX4v8oz0kVzyz1CPtFHF,amarillo,486212.00,2016,2023-09-01T00:00:00.000-06:00,true,48621.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01kX4v8oz04862122016,939922.00,570,89,0,C
01sqkqR41X9060332020,01sqkqR41X3TmUUct9ii9B,verde,906033.00,2020,2025-05-01T00:00:00.000-06:00,true,90603.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01sqkqR41X9060332020,843970.00,578,72,0,C
01sqkqR41X9060332020,01sqkqR41X3TmUUct9ii9B,verde,906033.00,2020,2025-05-01T00:00:00.000-06:00,true,90603.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01sqkqR41X9060332020,843970.00,578,72,0,C
01tYgFDIUB9081702019,01tYgFDIUBfR0nl9Tbv5dq,negro,908170.00,2019,2023-05-01T00:00:00.000-06:00,true,90817.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01tYgFDIUB9081702019,294924.00,590,49,0,C
01tYgFDIUB9081702019,01tYgFDIUBfR0nl9Tbv5dq,negro,908170.00,2019,2023-05-01T00:00:00.000-06:00,true,90817.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01tYgFDIUB9081702019,294924.00,590,49,0,C
01xZrpiFbv3121612017,01xZrpiFbvT1v6wRaEdTYl,blanco,312161.00,2017,2024-01-01T00:00:00.000-06:00,true,31216.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01xZrpiFbv3121612017,248647.00,590,49,0,C
01xZrpiFbv3121612017,01xZrpiFbvT1v6wRaEdTYl,blanco,312161.00,2017,2024-01-01T00:00:00.000-06:00,true,31216.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01xZrpiFbv3121612017,248647.00,590,49,0,C
01ykJwInCf3544672020,01ykJwInCfvLAh9PhSS5EK,naranja,354467.00,2020,2024-10-01T00:00:00.000-06:00,true,35446.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ykJwInCf3544672020,555146.00,,,0,C
01ykJwInCf3544672020,01ykJwInCfvLAh9PhSS5EK,naranja,354467.00,2020,2024-10-01T00:00:00.000-06:00,true,35446.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ykJwInCf3544672020,555146.00,,,0,C
02617jpcGE5101942016,02617jpcGEjoUCRsFrkXfv,gris,510194.00,2016,2025-04-01T00:00:00.000-06:00,true,51019.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02617jpcGE5101942016,676917.00,,,0,C
02617jpcGE5101942016,02617jpcGEjoUCRsFrkXfv,gris,510194.00,2016,2025-04-01T00:00:00.000-06:00,true,51019.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02617jpcGE5101942016,676917.00,,,0,C
02803el8p35768692015,02803el8p3mKqcJzJ3Agpp,blanco,576869.00,2015,2023-11-01T00:00:00.000-06:00,true,57686.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02803el8p35768692015,412420.00,618,16,0,C
02803el8p35768692015,02803el8p3mKqcJzJ3Agpp,blanco,576869.00,2015,2023-11-01T00:00:00.000-06:00,true,57686.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02803el8p35768692015,412420.00,618,16,0,C
029LgQXU7N5097602021,029LgQXU7NJmcN1UGvr206,gris,509760.00,2021,2023-03-01T00:00:00.000-06:00,true,50976.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,029LgQXU7N5097602021,535853.00,584,62,0,C
029LgQXU7N5097602021,029LgQXU7NJmcN1UGvr206,gris,509760.00,2021,2023-03-01T00:00:00.000-06:00,true,50976.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,029LgQXU7N5097602021,535853.00,584,62,0,C
02HDQjLNqX3017412019,02HDQjLNqXZ8FySEiyiL4x,rojo,301741.00,2019,2025-11-01T00:00:00.000-06:00,true,30174.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HDQjLNqX3017412019,933833.00,638,9,0,C
02HDQjLNqX3017412019,02HDQjLNqXZ8FySEiyiL4x,rojo,301741.00,2019,2025-11-01T00:00:00.000-06:00,true,30174.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HDQjLNqX3017412019,933833.00,638,9,0,C
02HExKoe3u9781132022,02HExKoe3uNeIzLMptSP11,verde,978113.00,2022,2023-11-01T00:00:00.000-06:00,true,97811.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u9781132022,487792.00,568,90,0,C
02HExKoe3u9781132022,02HExKoe3uNeIzLMptSP11,verde,978113.00,2022,2023-11-01T00:00:00.000-06:00,true,97811.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u9781132022,487792.00,568,90,0,C
02OkT4KqKl2579632017,02OkT4KqKliAb2g0GVBcQl,blanco,257963.00,2017,2024-08-01T00:00:00.000-06:00,true,25796.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02OkT4KqKl2579632017,516157.00,568,93,0,C
02OkT4KqKl2579632017,02OkT4KqKliAb2g0GVBcQl,blanco,257963.00,2017,2024-08-01T00:00:00.000-06:00,true,25796.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02OkT4KqKl2579632017,516157.00,568,93,0,C
02TPansZwY9585362021,02TPansZwYWRrDEZn8QbOh,verde,958536.00,2021,2023-09-01T00:00:00.000-06:00,true,95853.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02TPansZwY9585362021,814725.00,,,0,C
02TPansZwY9585362021,02TPansZwYWRrDEZn8QbOh,verde,958536.00,2021,2023-09-01T00:00:00.000-06:00,true,95853.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02TPansZwY9585362021,814725.00,,,0,C
02UGZ9cu5X6748232021,02UGZ9cu5XV9febdWywEQt,naranja,674823.00,2021,2023-12-01T00:00:00.000-06:00,true,67482.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02UGZ9cu5X6748232021,938648.00,562,100,0,C
02UGZ9cu5X6748232021,02UGZ9cu5XV9febdWywEQt,naranja,674823.00,2021,2023-12-01T00:00:00.000-06:00,true,67482.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02UGZ9cu5X6748232021,938648.00,562,100,0,C
02aRXINniT6573422022,02aRXINniTNti3MP3Pj2eT,rojo,657342.00,2022,2025-04-01T00:00:00.000-06:00,true,65734.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02aRXINniT6573422022,936111.00,578,76,0,C
02aRXINniT6573422022,02aRXINniTNti3MP3Pj2eT,rojo,657342.00,2022,2025-04-01T00:00:00.000-06:00,true,65734.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02aRXINniT6573422022,936111.00,578,76,0,C
02izFU9uFx6325972021,02izFU9uFxix3y7igr1Bav,azul,632597.00,2021,2024-06-01T00:00:00.000-06:00,true,63259.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02izFU9uFx6325972021,416413.00,,,0,C
02izFU9uFx6325972021,02izFU9uFxix3y7igr1Bav,azul,632597.00,2021,2024-06-01T00:00:00.000-06:00,true,63259.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02izFU9uFx6325972021,416413.00,,,0,C
02lhwxTsFl5885772021,02lhwxTsFlkqcT6Z5SaTNu,naranja,588577.00,2021,2025-12-01T00:00:00.000-06:00,true,58857.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02lhwxTsFl5885772021,571429.00,584,64,0,C
02lhwxTsFl5885772021,02lhwxTsFlkqcT6Z5SaTNu,naranja,588577.00,2021,2025-12-01T00:00:00.000-06:00,true,58857.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02lhwxTsFl5885772021,571429.00,584,64,0,C
02mIUfWiNj7684932019,02mIUfWiNjpIqWHOOXIZe3,verde,768493.00,2019,2025-02-01T00:00:00.000-06:00,true,76849.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02mIUfWiNj7684932019,291423.00,,,0,C
02mIUfWiNj7684932019,02mIUfWiNjpIqWHOOXIZe3,verde,768493.00,2019,2025-02-01T00:00:00.000-06:00,true,76849.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02mIUfWiNj7684932019,291423.00,,,0,C
02ngHzkgPM4301742017,02ngHzkgPMqCe2NvzE6QIK,blanco,430174.00,2017,2024-09-01T00:00:00.000-06:00,true,43017.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02ngHzkgPM4301742017,754179.00,,,0,C
02ngHzkgPM4301742017,02ngHzkgPMqCe2NvzE6QIK,blanco,430174.00,2017,2024-09-01T00:00:00.000-06:00,true,43017.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02ngHzkgPM4301742017,754179.00,,,0,C
02pf9lLM8N6229302017,02pf9lLM8Nb8l4u4ts1GWb,naranja,622930.00,2017,2023-09-01T00:00:00.000-06:00,true,62293.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02pf9lLM8N6229302017,942334.00,624,13,0,C
02pf9lLM8N6229302017,02pf9lLM8Nb8l4u4ts1GWb,naranja,622930.00,2017,2023-09-01T00:00:00.000-06:00,true,62293.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02pf9lLM8N6229302017,942334.00,624,13,0,C
02pf9lLM8N9848952021,02pf9lLM8Nb8l4u4ts1GWb,gris,984895.00,2021,2023-03-01T00:00:00.000-06:00,false,98489.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02pf9lLM8N9848952021,871048.00,578,71,0,C
02pf9lLM8N9848952021,02pf9lLM8Nb8l4u4ts1GWb,gris,984895.00,2021,2023-03-01T00:00:00.000-06:00,false,98489.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02pf9lLM8N9848952021,871048.00,578,71,0,C
02xCUgAFgu8574192018,02xCUgAFguPmRgcKZaoXe4,cafe,857419.00,2018,2024-10-01T00:00:00.000-06:00,true,85741.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02xCUgAFgu8574192018,933979.00,584,65,0,C
02xCUgAFgu8574192018,02xCUgAFguPmRgcKZaoXe4,cafe,857419.00,2018,2024-10-01T00:00:00.000-06:00,true,85741.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02xCUgAFgu8574192018,933979.00,584,65,0,C
02y3FRLRlm8063682016,02y3FRLRlmzIpi2y8ZbN2w,rojo,806368.00,2016,2023-08-01T00:00:00.000-06:00,true,80636.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02y3FRLRlm8063682016,792765.00,630,11,0,C
02y3FRLRlm8063682016,02y3FRLRlmzIpi2y8ZbN2w,rojo,806368.00,2016,2023-08-01T00:00:00.000-06:00,true,80636.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02y3FRLRlm8063682016,792765.00,630,11,0,C
036WjKSeN12771052021,036WjKSeN1G2SZJ9RbOUyT,blanco,277105.00,2021,2023-02-01T00:00:00.000-06:00,false,27710.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,036WjKSeN12771052021,334610.00,570,88,0,C
036WjKSeN12771052021,036WjKSeN1G2SZJ9RbOUyT,blanco,277105.00,2021,2023-02-01T00:00:00.000-06:00,false,27710.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,036WjKSeN12771052021,334610.00,570,88,0,C
039IqI3lvr9149912021,039IqI3lvrgeCbLTLSWLVM,gris,914991.00,2021,2023-01-01T00:00:00.000-06:00,true,91499.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,039IqI3lvr9149912021,729925.00,,,0,C
039IqI3lvr9149912021,039IqI3lvrgeCbLTLSWLVM,gris,914991.00,2021,2023-01-01T00:00:00.000-06:00,true,91499.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,039IqI3lvr9149912021,729925.00,,,0,C
03FPgtXfEe9735502019,03FPgtXfEeXdgKtV8yCtK8,gris,973550.00,2019,2023-08-01T00:00:00.000-06:00,false,97355.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,03FPgtXfEe9735502019,737519.00,576,78,0,C
03FPgtXfEe9735502019,03FPgtXfEeXdgKtV8yCtK8,gris,973550.00,2019,2023-08-01T00:00:00.000-06:00,false,97355.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,03FPgtXfEe9735502019,737519.00,576,78,0,C
03Gu5zrOY43961882022,03Gu5zrOY4mCq0RSQNELM7,verde,396188.00,2022,2023-11-01T00:00:00.000-06:00,true,39618.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,03Gu5zrOY43961882022,606969.00,,,0,C
