id_policy,id_client,car_color,sum_assured,car_model,end_date_validity,current_payment,nomthly_payment,actual_date,user_id,user_email,user_age,complete_name,brand_name,country_name,velocity_max_amount,incident_id,policy_id,repair_amount,accident_count,rank,points,classification
00b9SnkWXA9043062020,00b9SnkWXAi7WN6QyEaF7V,amarillo,904306.00,2020,2024-10-01T00:00:00.000-06:00,true,90430.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00b9SnkWXA9043062020,208917.00,,,0,C
00fLB3tcpX7575092021,00fLB3tcpXr3Yv7dgpC3os,blanco,757509.00,2021,2023-01-01T00:00:00.000-06:00,false,75750.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00fLB3tcpX7575092021,909804.00,,,0,C
00fLB3tcpX7575092021,00fLB3tcpXr3Yv7dgpC3os,blanco,757509.00,2021,2023-01-01T00:00:00.000-06:00,false,75750.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00fLB3tcpX7575092021,909804.00,,,0,C
00i4Plmnax2670952015,00i4PlmnaxXmPqz8k17Bzs,blanco,267095.00,2015,2024-06-01T00:00:00.000-06:00,true,26709.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00i4Plmnax2670952015,662864.00,624,13,0,C
00i4Plmnax2670952015,00i4PlmnaxXmPqz8k17Bzs,blanco,267095.00,2015,2024-06-01T00:00:00.000-06:00,true,26709.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00i4Plmnax2670952015,662864.00,624,13,0,C
00ijwxZv3o5336922017,00ijwxZv3o2m1YhdkL74F3,azul,533692.00,2017,2024-10-01T00:00:00.000-06:00,true,53369.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00ijwxZv3o5336922017,592318.00,,,0,C
00ijwxZv3o5336922017,00ijwxZv3o2m1YhdkL74F3,azul,533692.00,2017,2024-10-01T00:00:00.000-06:00,true,53369.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00ijwxZv3o5336922017,592318.00,,,0,C
00k6JaeZZx3540422017,00k6JaeZZxi2OgRReZUn3P,rojo,354042.00,2017,2024-06-01T00:00:00.000-06:00,true,35404.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00k6JaeZZx3540422017,277312.00,590,51,0,C
00k6JaeZZx3540422017,00k6JaeZZxi2OgRReZUn3P,rojo,354042.00,2017,2024-06-01T00:00:00.000-06:00,true,35404.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00k6JaeZZx3540422017,277312.00,590,51,0,C
00ko9WaS4j7425672018,00ko9WaS4jOX1kEk3gvHjf,naranja,742567.00,2018,2023-03-01T00:00:00.000-06:00,true,74256.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00ko9WaS4j7425672018,392481.00,,,0,C
00ko9WaS4j7425672018,00ko9WaS4jOX1kEk3gvHjf,naranja,742567.00,2018,2023-03-01T00:00:00.000-06:00,true,74256.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00ko9WaS4j7425672018,392481.00,,,0,C
00qPGQA4Ow9812482018,00qPGQA4OwoHoZl8cHqYQP,cafe,981248.00,2018,2023-07-01T00:00:00.000-06:00,false,98124.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00qPGQA4Ow9812482018,510129.00,,,0,C
00qPGQA4Ow9812482018,00qPGQA4OwoHoZl8cHqYQP,cafe,981248.00,2018,2023-07-01T00:00:00.000-06:00,false,98124.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00qPGQA4Ow9812482018,510129.00,,,0,C
00vwirN6vb5405882017,00vwirN6vbarOFMDlUCy9g,azul,540588.00,2017,2024-06-01T00:00:00.000-06:00,true,54058.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00vwirN6vb5405882017,554617.00,596,39,0,C
00vwirN6vb5405882017,00vwirN6vbarOFMDlUCy9g,azul,540588.00,2017,2024-06-01T00:00:00.000-06:00,true,54058.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00vwirN6vb5405882017,554617.00,596,39,0,C
00wUH525z34602022022,00wUH525z31is7jERyboRM,negro,460202.00,2022,2025-02-01T00:00:00.000-06:00,true,46020.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00wUH525z34602022022,967541.00,614,19,0,C
00wUH525z34602022022,00wUH525z31is7jERyboRM,negro,460202.00,2022,2025-02-01T00:00:00.000-06:00,true,46020.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00wUH525z34602022022,967541.00,614,19,0,C
00xpBArBCo3723542015,00xpBArBCoGR7PEyyyuhwt,rosa,372354.00,2015,2024-03-01T00:00:00.000-06:00,true,37235.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00xpBArBCo3723542015,442036.00,606,23,0,C
00xpBArBCo3723542015,00xpBArBCoGR7PEyyyuhwt,rosa,372354.00,2015,2024-03-01T00:00:00.000-06:00,true,37235.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,00xpBArBCo3723542015,442036.00,606,23,0,C
013e5WOXhG5252552020,013e5WOXhGXJlTBqLbdCiH,verde,525255.00,2020,2024-06-01T00:00:00.000-06:00,true,52525.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,013e5WOXhG5252552020,944393.00,584,62,0,C
013e5WOXhG5252552020,013e5WOXhGXJlTBqLbdCiH,verde,525255.00,2020,2024-06-01T00:00:00.000-06:00,true,52525.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,013e5WOXhG5252552020,944393.00,584,62,0,C
017Yqdr2wt5083792021,017Yqdr2wtdYf62Gm9dc77,verde,508379.00,2021,2025-12-01T00:00:00.000-06:00,true,50837.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,017Yqdr2wt5083792021,740887.00,618,17,0,C
017Yqdr2wt5083792021,017Yqdr2wtdYf62Gm9dc77,verde,508379.00,2021,2025-12-01T00:00:00.000-06:00,true,50837.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,017Yqdr2wt5083792021,740887.00,618,17,0,C
019j8UOaql6670882019,019j8UOaqlO7DAIGwG8QnH,morado,667088.00,2019,2025-03-01T00:00:00.000-06:00,true,66708.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,019j8UOaql6670882019,404753.00,568,91,0,C
019j8UOaql6670882019,019j8UOaqlO7DAIGwG8QnH,morado,667088.00,2019,2025-03-01T00:00:00.000-06:00,true,66708.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,019j8UOaql6670882019,404753.00,568,91,0,C
01B8gCmp113850882021,01B8gCmp11QQODP2BcPVt9,amarillo,385088.00,2021,2025-12-01T00:00:00.000-06:00,true,38508.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01B8gCmp113850882021,696595.00,604,26,0,C
01B8gCmp113850882021,01B8gCmp11QQODP2BcPVt9,amarillo,385088.00,2021,2025-12-01T00:00:00.000-06:00,true,38508.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01B8gCmp113850882021,696595.00,604,26,0,C
01B8gCmp117422952018,01B8gCmp11QQODP2BcPVt9,cafe,742295.00,2018,2024-12-01T00:00:00.000-06:00,true,74229.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01B8gCmp117422952018,528076.00,586,59,0,C
01B8gCmp117422952018,01B8gCmp11QQODP2BcPVt9,cafe,742295.00,2018,2024-12-01T00:00:00.000-06:00,true,74229.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01B8gCmp117422952018,528076.00,586,59,0,C
01EXewMmdp5499062015,01EXewMmdpxLaSp572hKBO,gris,549906.00,2015,2023-07-01T00:00:00.000-06:00,true,54990.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01EXewMmdp5499062015,855536.00,,,0,C
01EXewMmdp5499062015,01EXewMmdpxLaSp572hKBO,gris,549906.00,2015,2023-07-01T00:00:00.000-06:00,true,54990.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01EXewMmdp5499062015,855536.00,,,0,C
01JPQ87UHe4333922022,01JPQ87UHeGysPVwTqMJHK,amarillo,433392.00,2022,2025-06-01T00:00:00.000-06:00,true,43339.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01JPQ87UHe4333922022,226854.00,,,0,C
01JPQ87UHe4333922022,01JPQ87UHeGysPVwTqMJHK,amarillo,433392.00,2022,2025-06-01T00:00:00.000-06:00,true,43339.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01JPQ87UHe4333922022,226854.00,,,0,C
01LPPPhbSO7129662015,01LPPPhbSOVjklJAQMT8ax,azul,712966.00,2015,2025-03-01T00:00:00.000-06:00,true,71296.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01LPPPhbSO7129662015,340230.00,562,100,0,C
01LPPPhbSO7129662015,01LPPPhbSOVjklJAQMT8ax,azul,712966.00,2015,2025-03-01T00:00:00.000-06:00,true,71296.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01LPPPhbSO7129662015,340230.00,562,100,0,C
01LZckadFs4991332016,01LZckadFsTkhvrNCcVJfg,rosa,499133.00,2016,2024-05-01T00:00:00.000-06:00,true,49913.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01LZckadFs4991332016,345952.00,590,47,0,C
01LZckadFs4991332016,01LZckadFsTkhvrNCcVJfg,rosa,499133.00,2016,2024-05-01T00:00:00.000-06:00,true,49913.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01LZckadFs4991332016,345952.00,590,47,0,C
01PEOPCuzG9258742020,01PEOPCuzG5bYVNdPWbbP1,blanco,925874.00,2020,2025-05-01T00:00:00.000-06:00,true,92587.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01PEOPCuzG9258742020,555425.00,586,59,0,C
01PEOPCuzG9258742020,01PEOPCuzG5bYVNdPWbbP1,blanco,925874.00,2020,2025-05-01T00:00:00.000-06:00,true,92587.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01PEOPCuzG9258742020,555425.00,586,59,0,C
01SS51tmBB9880142020,01SS51tmBBjtXYrVK7fBcc,negro,988014.00,2020,2023-11-01T00:00:00.000-06:00,true,98801.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01SS51tmBB9880142020,311278.00,618,16,0,C
01SS51tmBB9880142020,01SS51tmBBjtXYrVK7fBcc,negro,988014.00,2020,2023-11-01T00:00:00.000-06:00,true,98801.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01SS51tmBB9880142020,311278.00,618,16,0,C
01ZqsXtHhR8667922019,01ZqsXtHhRtO2Z2JrvkG1w,azul,866792.00,2019,2023-03-01T00:00:00.000-06:00,false,86679.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ZqsXtHhR8667922019,873957.00,588,56,0,C
01ZqsXtHhR8667922019,01ZqsXtHhRtO2Z2JrvkG1w,azul,866792.00,2019,2023-03-01T00:00:00.000-06:00,false,86679.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ZqsXtHhR8667922019,873957.00,588,56,0,C
01cwgx7vQ53937322021,01cwgx7vQ5GetIH5Nm7edW,azul,393732.00,2021,2024-09-01T00:00:00.000-06:00,true,39373.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01cwgx7vQ53937322021,904285.00,,,0,C
01cwgx7vQ53937322021,01cwgx7vQ5GetIH5Nm7edW,azul,393732.00,2021,2024-09-01T00:00:00.000-06:00,true,39373.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01cwgx7vQ53937322021,904285.00,,,0,C
01fNTPDHXR8338832016,01fNTPDHXR52odJteJy8fb,cafe,833883.00,2016,2024-04-01T00:00:00.000-06:00,true,83388.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fNTPDHXR8338832016,550923.00,704,3,0,C
01fNTPDHXR8338832016,01fNTPDHXR52odJteJy8fb,cafe,833883.00,2016,2024-04-01T00:00:00.000-06:00,true,83388.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fNTPDHXR8338832016,550923.00,704,3,0,C
01jp4HyXWY8232312020,01jp4HyXWYlOtBidMHEkay,cafe,823231.00,2020,2025-03-01T00:00:00.000-06:00,true,82323.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01jp4HyXWY8232312020,928200.00,,,0,C
01jp4HyXWY8232312020,01jp4HyXWYlOtBidMHEkay,cafe,823231.00,2020,2025-03-01T00:00:00.000-06:00,true,82323.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01jp4HyXWY8232312020,928200.00,,,0,C
01uwqmBEBm9230322018,01uwqmBEBmSMQDAsiSHtMq,rosa,923032.00,2018,2024-01-01T00:00:00.000-06:00,true,92303.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01uwqmBEBm9230322018,733972.00,,,0,C
01uwqmBEBm9230322018,01uwqmBEBmSMQDAsiSHtMq,rosa,923032.00,2018,2024-01-01T00:00:00.000-06:00,true,92303.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01uwqmBEBm9230322018,733972.00,,,0,C
01vDFDqeML7233532016,01vDFDqeMLqiEHH0Y3bgsa,rojo,723353.00,2016,2024-11-01T00:00:00.000-06:00,true,72335.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01vDFDqeML7233532016,267807.00,570,87,0,C
01vDFDqeML7233532016,01vDFDqeMLqiEHH0Y3bgsa,rojo,723353.00,2016,2024-11-01T00:00:00.000-06:00,true,72335.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01vDFDqeML7233532016,267807.00,570,87,0,C
01w32BUuvh2682882015,01w32BUuvhp53dvIudC4FL,blanco,268288.00,2015,2024-03-01T00:00:00.000-06:00,true,26828.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01w32BUuvh2682882015,736329.00,,,0,C
01w32BUuvh2682882015,01w32BUuvhp53dvIudC4FL,blanco,268288.00,2015,2024-03-01T00:00:00.000-06:00,true,26828.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01w32BUuvh2682882015,736329.00,,,0,C
02617jpcGE8056332022,02617jpcGEjoUCRsFrkXfv,azul,805633.00,2022,2025-10-01T00:00:00.000-06:00,true,80563.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02617jpcGE8056332022,644696.00,646,8,0,C
02617jpcGE8056332022,02617jpcGEjoUCRsFrkXfv,azul,805633.00,2022,2025-10-01T00:00:00.000-06:00,true,80563.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02617jpcGE8056332022,644696.00,646,8,0,C
02B5Ucmke54927462020,02B5Ucmke5En4hH9UryTl6,naranja,492746.00,2020,2025-06-01T00:00:00.000-06:00,true,49274.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02B5Ucmke54927462020,265223.00,566,94,0,C
02B5Ucmke54927462020,02B5Ucmke5En4hH9UryTl6,naranja,492746.00,2020,2025-06-01T00:00:00.000-06:00,true,49274.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02B5Ucmke54927462020,265223.00,566,94,0,C
02Bvl0U2X85150672015,02Bvl0U2X83Evijr9qrAmJ,rojo,515067.00,2015,2024-12-01T00:00:00.000-06:00,true,51506.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02Bvl0U2X85150672015,396016.00,618,16,0,C
02Bvl0U2X85150672015,02Bvl0U2X83Evijr9qrAmJ,rojo,515067.00,2015,2024-12-01T00:00:00.000-06:00,true,51506.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02Bvl0U2X85150672015,396016.00,618,16,0,C
02HExKoe3u7341092017,02HExKoe3uNeIzLMptSP11,naranja,734109.00,2017,2023-11-01T00:00:00.000-06:00,true,73410.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u7341092017,881949.00,,,0,C
02HExKoe3u7341092017,02HExKoe3uNeIzLMptSP11,naranja,734109.00,2017,2023-11-01T00:00:00.000-06:00,true,73410.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u7341092017,881949.00,,,0,C
02HExKoe3u9606372019,02HExKoe3uNeIzLMptSP11,verde,960637.00,2019,2023-12-01T00:00:00.000-06:00,true,96063.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u9606372019,743354.00,604,26,0,C
02HExKoe3u9606372019,02HExKoe3uNeIzLMptSP11,verde,960637.00,2019,2023-12-01T00:00:00.000-06:00,true,96063.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02HExKoe3u9606372019,743354.00,604,26,0,C
02U2JCdyXT4586752021,02U2JCdyXTK8jnOZriZM9q,rosa,458675.00,2021,2024-10-01T00:00:00.000-06:00,true,45867.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02U2JCdyXT4586752021,743126.00,,,0,C
02U2JCdyXT4586752021,02U2JCdyXTK8jnOZriZM9q,rosa,458675.00,2021,2024-10-01T00:00:00.000-06:00,true,45867.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02U2JCdyXT4586752021,743126.00,,,0,C
02XlaBr5k37364692021,02XlaBr5k34zLI1lG6uCSP,verde,736469.00,2021,2023-09-01T00:00:00.000-06:00,true,73646.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02XlaBr5k37364692021,411353.00,,,0,C
02XlaBr5k37364692021,02XlaBr5k34zLI1lG6uCSP,verde,736469.00,2021,2023-09-01T00:00:00.000-06:00,true,73646.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02XlaBr5k37364692021,411353.00,,,0,C
02fvb7ILPg9333962019,02fvb7ILPgYY7nHVJUq6jE,rojo,933396.00,2019,2025-06-01T00:00:00.000-06:00,true,93339.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02fvb7ILPg9333962019,609830.00,584,63,0,C
02fvb7ILPg9333962019,02fvb7ILPgYY7nHVJUq6jE,rojo,933396.00,2019,2025-06-01T00:00:00.000-06:00,true,93339.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02fvb7ILPg9333962019,609830.00,584,63,0,C
02kDW379Yf6626692017,02kDW379Yfd5PzW5A6vuGt,amarillo,662669.00,2017,2023-09-01T00:00:00.000-06:00,true,66266.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02kDW379Yf6626692017,247697.00,,,0,C
02kDW379Yf6626692017,02kDW379Yfd5PzW5A6vuGt,amarillo,662669.00,2017,2023-09-01T00:00:00.000-06:00,true,66266.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02kDW379Yf6626692017,247697.00,,,0,C
02omfA4OgS7338122022,02omfA4OgSJosjaowWICig,rosa,733812.00,2022,2024-06-01T00:00:00.000-06:00,true,73381.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02omfA4OgS7338122022,585852.00,,,0,C
02omfA4OgS7338122022,02omfA4OgSJosjaowWICig,rosa,733812.00,2022,2024-06-01T00:00:00.000-06:00,true,73381.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02omfA4OgS7338122022,585852.00,,,0,C
02wx22ijJa2635242015,02wx22ijJa1H4QDBtlgKRc,azul,263524.00,2015,2024-09-01T00:00:00.000-06:00,true,26352.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02wx22ijJa2635242015,786564.00,,,0,C
02wx22ijJa2635242015,02wx22ijJa1H4QDBtlgKRc,azul,263524.00,2015,2024-09-01T00:00:00.000-06:00,true,26352.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02wx22ijJa2635242015,786564.00,,,0,C
02xtNwCKDT5799892022,02xtNwCKDTYjwQKe1Kjefr,naranja,579989.00,2022,2025-05-01T00:00:00.000-06:00,true,57998.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02xtNwCKDT5799892022,973586.00,596,41,0,C
02xtNwCKDT5799892022,02xtNwCKDTYjwQKe1Kjefr,naranja,579989.00,2022,2025-05-01T00:00:00.000-06:00,true,57998.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02xtNwCKDT5799892022,973586.00,596,41,0,C
030OCtLMrl9008372016,030OCtLMrljNhp8OWHBWW3,gris,900837.00,2016,2024-01-01T00:00:00.000-06:00,true,90083.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,030OCtLMrl9008372016,350927.00,1166,2,2,C
030OCtLMrl9008372016,030OCtLMrljNhp8OWHBWW3,gris,900837.00,2016,2024-01-01T00:00:00.000-06:00,true,90083.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,030OCtLMrl9008372016,350927.00,1166,2,2,C
034dSXepsp4192012018,034dSXepspHaYFW7rZZx1d,negro,419201.00,2018,2023-09-01T00:00:00.000-06:00,true,41920.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,034dSXepsp4192012018,428530.00,606,24,0,C
034dSXepsp4192012018,034dSXepspHaYFW7rZZx1d,negro,419201.00,2018,2023-09-01T00:00:00.000-06:00,true,41920.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,034dSXepsp4192012018,428530.00,606,24,0,C
03B0yrE4zr3468582020,03B0yrE4zrioHjmY05l9xz,verde,346858.00,2020,2023-06-01T00:00:00.000-06:00,true,34685.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,03B0yrE4zr3468582020,699642.00,620,15,0,C
