id_policy,id_client,car_color,sum_assured,car_model,end_date_validity,current_payment,nomthly_payment,actual_date,user_id,user_email,user_age,complete_name,brand_name,country_name,velocity_max_amount,incident_id,policy_id,repair_amount,accident_count,rank,points,classification
01TI2ZMJYd8000472017,01TI2ZMJYdv7PLFgnKAZL4,naranja,800047.00,2017,2025-11-01T00:00:00.000-06:00,true,80004.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01TI2ZMJYd8000472017,345693.00,,,0,C
01TnVDiet13988412015,01TnVDiet1DFTsyWKUKovl,azul,398841.00,2015,2024-02-01T00:00:00.000-06:00,true,39884.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01TnVDiet13988412015,290086.00,588,54,0,C
01TnVDiet13988412015,01TnVDiet1DFTsyWKUKovl,azul,398841.00,2015,2024-02-01T00:00:00.000-06:00,true,39884.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01TnVDiet13988412015,290086.00,588,54,0,C
01U6fmORxS9993742017,01U6fmORxScRPXzmDZG4gE,azul,999374.00,2017,2025-01-01T00:00:00.000-06:00,true,99937.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01U6fmORxS9993742017,597576.00,564,97,0,C
01U6fmORxS9993742017,01U6fmORxScRPXzmDZG4gE,azul,999374.00,2017,2025-01-01T00:00:00.000-06:00,true,99937.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01U6fmORxS9993742017,597576.00,564,97,0,C
01Y67EBxOc3275962016,01Y67EBxOczg5Rz0KCbUVF,rojo,327596.00,2016,2025-06-01T00:00:00.000-06:00,true,32759.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01Y67EBxOc3275962016,692880.00,,,0,C
01Y67EBxOc3275962016,01Y67EBxOczg5Rz0KCbUVF,rojo,327596.00,2016,2025-06-01T00:00:00.000-06:00,true,32759.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01Y67EBxOc3275962016,692880.00,,,0,C
01eLpLrtuB9152892019,01eLpLrtuBLgkEaLIr6UQs,rojo,915289.00,2019,2024-10-01T00:00:00.000-06:00,true,91528.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01eLpLrtuB9152892019,398193.00,590,49,0,C
01eLpLrtuB9152892019,01eLpLrtuBLgkEaLIr6UQs,rojo,915289.00,2019,2024-10-01T00:00:00.000-06:00,true,91528.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01eLpLrtuB9152892019,398193.00,590,49,0,C
01fVbxyW9y4608782015,01fVbxyW9y2oKdXvg56uE5,verde,460878.00,2015,2024-08-01T00:00:00.000-06:00,true,46087.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fVbxyW9y4608782015,665082.00,604,27,0,C
01fVbxyW9y4608782015,01fVbxyW9y2oKdXvg56uE5,verde,460878.00,2015,2024-08-01T00:00:00.000-06:00,true,46087.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fVbxyW9y4608782015,665082.00,604,27,0,C
01fYzmjHLT9925732020,01fYzmjHLT81Cwvh8I3r9U,rojo,992573.00,2020,2025-02-01T00:00:00.000-06:00,true,99257.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fYzmjHLT9925732020,192751.00,580,68,0,C
01fYzmjHLT9925732020,01fYzmjHLT81Cwvh8I3r9U,rojo,992573.00,2020,2025-02-01T00:00:00.000-06:00,true,99257.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01fYzmjHLT9925732020,192751.00,580,68,0,C
01gihn8zKr4293802016,01gihn8zKrwsafKnD3UGDz,blanco,429380.00,2016,2025-07-01T00:00:00.000-06:00,true,42938.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01gihn8zKr4293802016,485957.00,580,69,0,C
01gihn8zKr4293802016,01gihn8zKrwsafKnD3UGDz,blanco,429380.00,2016,2025-07-01T00:00:00.000-06:00,true,42938.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01gihn8zKr4293802016,485957.00,580,69,0,C
01ieu9afDj4979052018,01ieu9afDjUQ755AMf3mIx,verde,497905.00,2018,2023-08-01T00:00:00.000-06:00,false,49790.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ieu9afDj4979052018,807003.00,600,34,0,C
01ieu9afDj4979052018,01ieu9afDjUQ755AMf3mIx,verde,497905.00,2018,2023-08-01T00:00:00.000-06:00,false,49790.50,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01ieu9afDj4979052018,807003.00,600,34,0,C
01kX4v8oz08321072022,01kX4v8oz0kVzyz1CPtFHF,cafe,832107.00,2022,2025-04-01T00:00:00.000-06:00,true,83210.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01kX4v8oz08321072022,292332.00,,,0,C
01kX4v8oz08321072022,01kX4v8oz0kVzyz1CPtFHF,cafe,832107.00,2022,2025-04-01T00:00:00.000-06:00,true,83210.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01kX4v8oz08321072022,292332.00,,,0,C
01oc1NWevp8845022020,01oc1NWevpGhtCkiX5flPH,rojo,884502.00,2020,2024-11-01T00:00:00.000-06:00,true,88450.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01oc1NWevp8845022020,744999.00,584,63,0,C
01oc1NWevp8845022020,01oc1NWevpGhtCkiX5flPH,rojo,884502.00,2020,2024-11-01T00:00:00.000-06:00,true,88450.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01oc1NWevp8845022020,744999.00,584,63,0,C
01sApbVbtN6689422018,01sApbVbtNG0WpMQKieOwm,naranja,668942.00,2018,2024-11-01T00:00:00.000-06:00,true,66894.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01sApbVbtN6689422018,476133.00,,,0,C
01sApbVbtN6689422018,01sApbVbtNG0WpMQKieOwm,naranja,668942.00,2018,2024-11-01T00:00:00.000-06:00,true,66894.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01sApbVbtN6689422018,476133.00,,,0,C
01tQHieiGF4220222015,01tQHieiGFTZE6fWFZcQ6A,amarillo,422022.00,2015,2023-02-01T00:00:00.000-06:00,true,42202.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01tQHieiGF4220222015,874343.00,568,92,0,C
01tQHieiGF4220222015,01tQHieiGFTZE6fWFZcQ6A,amarillo,422022.00,2015,2023-02-01T00:00:00.000-06:00,true,42202.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01tQHieiGF4220222015,874343.00,568,92,0,C
01usvXDfNC7966622021,01usvXDfNCdt3Qj3eoRXvT,verde,796662.00,2021,2024-05-01T00:00:00.000-06:00,true,79666.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01usvXDfNC7966622021,635593.00,562,100,0,C
01usvXDfNC7966622021,01usvXDfNCdt3Qj3eoRXvT,verde,796662.00,2021,2024-05-01T00:00:00.000-06:00,true,79666.20,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01usvXDfNC7966622021,635593.00,562,100,0,C
01w32BUuvh6720262016,01w32BUuvhp53dvIudC4FL,azul,672026.00,2016,2023-06-01T00:00:00.000-06:00,true,67202.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01w32BUuvh6720262016,755877.00,,,0,C
01w32BUuvh6720262016,01w32BUuvhp53dvIudC4FL,azul,672026.00,2016,2023-06-01T00:00:00.000-06:00,true,67202.60,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01w32BUuvh6720262016,755877.00,,,0,C
01xdiGuSuI8219572016,01xdiGuSuIf5qZulm1uqkY,amarillo,821957.00,2016,2024-01-01T00:00:00.000-06:00,true,82195.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01xdiGuSuI8219572016,654008.00,590,50,0,C
01xdiGuSuI8219572016,01xdiGuSuIf5qZulm1uqkY,amarillo,821957.00,2016,2024-01-01T00:00:00.000-06:00,true,82195.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,01xdiGuSuI8219572016,654008.00,590,50,0,C
020hppSENc7778612015,020hppSENc24FWqVeZMoXG,cafe,777861.00,2015,2024-06-01T00:00:00.000-06:00,true,77786.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,020hppSENc7778612015,462997.00,630,11,0,C
020hppSENc7778612015,020hppSENc24FWqVeZMoXG,cafe,777861.00,2015,2024-06-01T00:00:00.000-06:00,true,77786.10,2023-08-17T14:18:09.624-06:00,,,,,,,,A,020hppSENc7778612015,462997.00,630,11,0,C
021lWIHJrU7529292017,021lWIHJrURZrmvYQ1xcM8,cafe,752929.00,2017,2024-02-01T00:00:00.000-06:00,true,75292.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,021lWIHJrU7529292017,534446.00,,,0,C
021lWIHJrU7529292017,021lWIHJrURZrmvYQ1xcM8,cafe,752929.00,2017,2024-02-01T00:00:00.000-06:00,true,75292.90,2023-08-17T14:18:09.624-06:00,,,,,,,,A,021lWIHJrU7529292017,534446.00,,,0,C
022lr9YUeC6115872021,022lr9YUeCJjbIgju3JLPf,amarillo,611587.00,2021,2023-06-01T00:00:00.000-06:00,true,61158.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,022lr9YUeC6115872021,877016.00,,,0,C
022lr9YUeC6115872021,022lr9YUeCJjbIgju3JLPf,amarillo,611587.00,2021,2023-06-01T00:00:00.000-06:00,true,61158.70,2023-08-17T14:18:09.624-06:00,,,,,,,,A,022lr9YUeC6115872021,877016.00,,,0,C
023jaXAjGj5202082015,023jaXAjGjHdqUHZoS4YbU,rosa,520208.00,2015,2024-09-01T00:00:00.000-06:00,true,52020.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,023jaXAjGj5202082015,288654.00,578,74,0,C
023jaXAjGj5202082015,023jaXAjGjHdqUHZoS4YbU,rosa,520208.00,2015,2024-09-01T00:00:00.000-06:00,true,52020.80,2023-08-17T14:18:09.624-06:00,,,,,,,,A,023jaXAjGj5202082015,288654.00,578,74,0,C
027pjPydFO4125642020,027pjPydFOpDTgoSeohaoC,naranja,412564.00,2020,2023-05-01T00:00:00.000-06:00,true,41256.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,027pjPydFO4125642020,496786.00,,,0,C
027pjPydFO4125642020,027pjPydFOpDTgoSeohaoC,naranja,412564.00,2020,2023-05-01T00:00:00.000-06:00,true,41256.40,2023-08-17T14:18:09.624-06:00,,,,,,,,A,027pjPydFO4125642020,496786.00,,,0,C
028FnKxGvK8180932015,028FnKxGvKFy6gjeGzpjnq,amarillo,818093.00,2015,2023-11-01T00:00:00.000-06:00,true,81809.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,028FnKxGvK8180932015,217085.00,,,0,C
028FnKxGvK8180932015,028FnKxGvKFy6gjeGzpjnq,amarillo,818093.00,2015,2023-11-01T00:00:00.000-06:00,true,81809.30,2023-08-17T14:18:09.624-06:00,,,,,,,,A,028FnKxGvK8180932015,217085.00,,,0,C
02Bvl0U2X89006602017,02Bvl0U2X83Evijr9qrAmJ,naranja,900660.00,2017,2023-06-01T00:00:00.000-06:00,true,90066.00,2023-08-17T14:18:09.624-06:00,,,,,,,,A,02Bvl0U2X89006602017,714268.00,588,55,0,C
